,close_time,o,h,l,c,v
347,2018-07-30 23:59:59.999,466.4,469.79,446.1,456.23,179581.79415
348,2018-07-31 23:59:59.999,456.19,457.3,427.0,432.22,214913.57229
349,2018-08-01 23:59:59.999,432.2,434.99,406.55,420.41,209570.0844
350,2018-08-02 23:59:59.999,420.37,425.52,407.43,410.62,178421.10672
351,2018-08-03 23:59:59.999,410.62,420.01,396.61,417.52,201156.61154
352,2018-08-04 23:59:59.999,417.58,419.53,401.86,407.21,179498.57515
353,2018-08-05 23:59:59.999,407.21,413.24,400.16,408.79,158913.77206
354,2018-08-06 23:59:59.999,408.77,413.28,397.08,405.28,166496.42465
355,2018-08-07 23:59:59.999,405.19,412.76,369.19,378.21,207706.11078
356,2018-08-08 23:59:59.999,378.2,380.42,347.25,355.48,275047.10788
357,2018-08-09 23:59:59.999,355.48,369.9,350.51,363.3,244268.20567
358,2018-08-10 23:59:59.999,363.21,365.87,325.95,331.81,264274.13378
359,2018-08-11 23:59:59.999,331.88,332.98,304.45,317.69,335634.67243
360,2018-08-12 23:59:59.999,317.49,327.13,313.42,317.89,135524.79994
361,2018-08-13 23:59:59.999,317.96,321.99,280.68,283.81,307713.22214
362,2018-08-14 23:59:59.999,283.81,283.81,250.0,278.41,485174.37541
363,2018-08-15 23:59:59.999,278.47,304.45,276.3,281.12,438620.64156
364,2018-08-16 23:59:59.999,281.46,298.6,277.55,287.17,235665.2551
365,2018-08-17 23:59:59.999,286.84,318.0,285.0,317.51,342556.46068
366,2018-08-18 23:59:59.999,317.51,321.33,281.79,294.11,384021.38829
367,2018-08-19 23:59:59.999,294.1,307.4,288.2,299.42,288483.44841
368,2018-08-20 23:59:59.999,299.3,304.04,269.5,270.51,219153.78936
369,2018-08-21 23:59:59.999,270.51,285.9,269.7,281.21,224701.57671
370,2018-08-22 23:59:59.999,281.09,298.89,259.5,270.8,403936.78303
371,2018-08-23 23:59:59.999,270.68,280.3,267.55,275.99,277304.60909
372,2018-08-24 23:59:59.999,276.06,283.1,270.22,281.19,271850.21373
373,2018-08-25 23:59:59.999,281.05,282.71,275.99,277.55,253375.49477
374,2018-08-26 23:59:59.999,277.54,277.91,268.69,274.29,232525.9497
375,2018-08-27 23:59:59.999,274.17,288.15,271.59,287.71,281020.64727
376,2018-08-28 23:59:59.999,287.71,298.0,282.66,295.44,318323.28971
377,2018-08-29 23:59:59.999,295.44,297.0,283.55,288.4,324275.47324
378,2018-08-30 23:59:59.999,288.35,291.0,271.88,283.89,336993.14413
379,2018-08-31 23:59:59.999,283.9,289.0,276.59,281.41,302663.37038
380,2018-09-01 23:59:59.999,281.46,302.0,281.34,295.71,294944.4401
381,2018-09-02 23:59:59.999,295.8,299.33,288.87,295.41,153300.06112
382,2018-09-03 23:59:59.999,295.51,296.62,285.99,289.09,274753.70062
383,2018-09-04 23:59:59.999,289.09,292.64,283.0,285.3,330102.19
384,2018-09-05 23:59:59.999,285.18,287.62,227.0,228.53,528734.3196
385,2018-09-06 23:59:59.999,228.28,233.19,212.0,229.7,552996.86567
386,2018-09-07 23:59:59.999,229.73,234.69,213.5,215.22,398379.81741
387,2018-09-08 23:59:59.999,215.19,220.2,190.01,196.71,318859.84904
388,2018-09-09 23:59:59.999,196.87,208.6,185.02,195.81,429255.02592
389,2018-09-10 23:59:59.999,196.13,203.42,187.1,197.15,418489.86663
390,2018-09-11 23:59:59.999,197.22,200.2,176.16,185.18,476745.79216
391,2018-09-12 23:59:59.999,185.14,185.22,167.32,183.12,504047.79165
392,2018-09-13 23:59:59.999,183.17,215.0,183.15,210.68,739503.34051
393,2018-09-14 23:59:59.999,210.91,224.2,202.6,208.82,833945.82573
394,2018-09-15 23:59:59.999,208.55,227.42,207.64,221.29,441046.52933
395,2018-09-16 23:59:59.999,221.62,223.5,208.1,220.17,425538.57709
396,2018-09-17 23:59:59.999,220.24,225.0,192.4,196.16,825020.77445
397,2018-09-18 23:59:59.999,196.25,215.47,193.47,208.17,584366.15014
398,2018-09-19 23:59:59.999,208.42,214.84,197.58,209.79,496100.46639
399,2018-09-20 23:59:59.999,209.79,226.68,205.56,224.0,573632.24236
400,2018-09-21 23:59:59.999,224.0,252.11,220.66,247.73,841029.12948
401,2018-09-22 23:59:59.999,247.67,255.13,232.7,241.01,423740.7403
402,2018-09-23 23:59:59.999,241.01,249.73,237.0,244.5,235214.14917
403,2018-09-24 23:59:59.999,244.54,246.2,225.3,228.06,350139.1505
404,2018-09-25 23:59:59.999,228.06,228.1,203.61,219.62,710650.7097
405,2018-09-26 23:59:59.999,219.5,223.6,207.5,214.42,613754.27743
406,2018-09-27 23:59:59.999,214.38,234.0,205.01,229.13,582274.44087
407,2018-09-28 23:59:59.999,229.1,234.42,215.53,221.84,618434.62488
408,2018-09-29 23:59:59.999,221.89,237.77,214.18,231.62,604000.95586
409,2018-09-30 23:59:59.999,231.62,239.0,226.5,232.94,432195.44084
410,2018-10-01 23:59:59.999,233.04,235.88,224.46,231.61,322900.46128
411,2018-10-02 23:59:59.999,231.62,232.51,223.37,225.69,401305.32707
412,2018-10-03 23:59:59.999,225.7,226.43,216.51,220.77,275609.26221
413,2018-10-04 23:59:59.999,220.67,227.16,219.49,222.66,158137.42967
414,2018-10-05 23:59:59.999,222.66,231.75,219.35,228.37,137730.35786
415,2018-10-06 23:59:59.999,228.36,228.86,223.15,225.4,100257.5697
416,2018-10-07 23:59:59.999,225.39,227.75,221.48,226.14,74733.67253
417,2018-10-08 23:59:59.999,226.26,232.7,224.21,230.01,210989.42202
418,2018-10-09 23:59:59.999,230.01,231.02,226.56,228.4,100246.1843
419,2018-10-10 23:59:59.999,228.4,228.78,224.05,226.74,122748.21412
420,2018-10-11 23:59:59.999,226.7,226.91,189.01,191.58,497258.82871
421,2018-10-12 23:59:59.999,191.55,201.87,190.04,196.96,216448.3922
422,2018-10-13 23:59:59.999,196.96,202.78,196.27,201.3,107215.5262
423,2018-10-14 23:59:59.999,201.39,203.56,194.33,197.01,110554.19361
424,2018-10-15 23:59:59.999,196.84,239.0,194.6,214.39,973857.7477
425,2018-10-16 23:59:59.999,214.39,219.95,211.55,215.09,145980.09837
426,2018-10-17 23:59:59.999,215.2,216.99,210.0,212.85,153768.85024
427,2018-10-18 23:59:59.999,212.9,215.3,203.53,206.24,150229.60097
428,2018-10-19 23:59:59.999,206.25,208.0,204.21,205.0,254660.48637
429,2018-10-20 23:59:59.999,205.1,209.69,203.57,207.91,62376.6968
430,2018-10-21 23:59:59.999,207.91,211.99,206.74,207.49,83277.36128
431,2018-10-22 23:59:59.999,207.46,209.3,205.0,206.67,206046.89963
432,2018-10-23 23:59:59.999,206.67,207.8,202.14,205.85,112753.0414
433,2018-10-24 23:59:59.999,205.85,207.95,204.73,205.35,97128.82698
434,2018-10-25 23:59:59.999,205.35,205.94,202.88,203.93,77411.57217
435,2018-10-26 23:59:59.999,203.84,209.0,203.0,204.92,91143.83291
436,2018-10-27 23:59:59.999,204.92,206.15,203.09,204.45,50235.68329
437,2018-10-28 23:59:59.999,204.45,205.94,203.62,204.99,44394.83357
438,2018-10-29 23:59:59.999,204.99,205.49,195.28,196.96,118281.82272
439,2018-10-30 23:59:59.999,196.95,198.6,195.91,197.27,83633.81463
440,2018-10-31 23:59:59.999,197.24,201.45,193.01,198.73,114739.70424
441,2018-11-01 23:59:59.999,198.7,200.95,197.88,199.96,86097.98629
442,2018-11-02 23:59:59.999,199.93,203.74,199.34,202.35,97123.22813
